,log2FC_spectral
SRSF4,-0.4506614090095652
PPAN,-0.9259994185562233
XPNPEP1,-0.5363133380134396
EIF5A2,-0.7131724830008965
SLC25A24,-0.982297998266541
TUBA4A,-0.7565793552761775
SNRPN,-0.8398427748065085
DHTKD1,-0.35908109330482835
NNT,-0.8358886413831678
A0A499FJS7,2.321928094887362
HSDL2,-0.6800097093541302
IGF2BP2,-0.8326896537671016
A0AAQ5BH40,2.584962500721156
SELENOM,0.32192809488736235
NAP1L4,-0.5469666503466669
TUBB2A,-0.8416629728328994
STRN4,-1.4192252962422773
TMEM132A,-1.2801079191927354
KYAT3,-0.7067077730735254
SNX32,-0.84799690655495
ARHGAP23,-0.7045441164738286
CXD4,-3.9068905956085187
L1CAM,-0.6427936918446179
MTRES1,2.321928094887362
DHRSX,2.321928094887362
LDHC,-0.5731853329448027
NAPA,-0.788389095750764
HMGB2,-0.6229303509201767
PFKFB3,-3.700439718141092
USO1,-0.9213901653036335
KARS1,-0.8631833103696261
RPL23A,-0.21669569116692405
TLK1,0.0
LRP2,-2.807354922057604
ARHGAP32,-1.4694852833012202
PARD6B,-2.0
A0A804HIB1,-2.0
I3L3C1,-1.0
PEPD,-1.2278059175228122
SNX18,-1.0
FAAH,1.0
SRP14,-1.4961532337633003
FAHD1,-0.43609911480667357
RBBP6,0.5145731728297582
DAAM1,-1.2479275134435857
PGAM5,-0.9556058806415466
MYH9,-1.0262315415731798
KRT6C,-1.1219905243786104
NAP1L5,2.807354922057604
AKAP9,0.013939190957873774
HNRNPA1L3,-0.4462133951620215
LRFN2,2.321928094887362
EIF2A,-1.4043902550793352
PPP1CB,-0.8260033073524621
PRKRA,-0.4649627246105261
REPS1,-4.0
PTMS,0.0
NTM,-0.10433665981473561
TWF2,-1.303278037779698
DOLPP1,1.3785116232537298
ITSN2,-1.0
PPP2R2D,-1.2768402053588244
A0A7P0TAN6,-1.5849625007211563
STMN1,-0.6359654041552592
ACACB,-0.7369655941662062
SI1L3,1.584962500721156
COG7,-2.0443941193584534
FABP5P3,-0.8073549220576042
MAP1A,-0.8789608076973315
UBE2Z,-0.8969065070358962
AP2S1,-0.7942513347834239
A0A8V8NC12,-2.0
SCLY,-0.9652345818393234
ARFGEF3,0.32192809488736235
RAB10,-0.6293566200796095
PDIA5,-0.5109619192773794
PSMB2,-0.5224210346524433
TRIM3,-0.615177113768164
MEN1,4.0
RALA,-0.8989138748856857
EIF2S3,-1.0683869749802501
CDC34,-0.25153876699596445
ERI3,3.169925001442312
A0A2R8YGU4,-1.5849625007211563
MAP1S,-0.8040797900247431
GAPDHS,-0.7484612330040356
PREB,-1.0690416444296513
EIF3E,-0.10882019589745372
MINK1,0.6280312226130421
CLPB,2.807354922057604
EMC10,-1.3785116232537298
CUL4A,-0.713695814843359
PTPRF,-1.1699250014423124
PGM1,-0.5025003405291831
APRT,-0.9331450252437486
KRT6A,-1.1219905243786104
D6R903,1.0
PTDSS1,-1.0
RAB11FIP2,-0.3219280948873623
MAN1B1,1.8845227825800641
GMDS,-2.321928094887362
DDRGK1,-0.9730329523997306
PCMT1,-0.6295526517452267
RNF2,-0.9696263509564813
BCAS2,0.0
AGPS,-0.6695445180907736
ACTR10,-0.7369655941662062
SNRPB,-0.8255595174351948
CING,-0.5849625007211563
EIF4E1B,-0.929610672108602
SERPINB8,-1.9068905956085185
RBM14,-0.7618402628052354
BLMH,-1.353109750135642
RBM10,2.0
GTPBP1,-0.6189098326444937
PC,-0.09310940439148147
RBBP7,-0.6342060197410054
B4GAT1,0.0
ATRN,-1.3219280948873622
CKAP4,-0.7177613832690544
UVRAG,-2.807354922057604
HSPH1,-0.8926659558886785
MAGED4,-0.6520766965796931
ITPA,0.32192809488736235
LSM14B,0.5360529002402097
A0A3B3ITM5,1.0
GDAP1L1,-0.10340149788433599
RPS26P11,-0.8144443468439235
SPTLC1,-0.8930847960834881
A0A8V8TNL6,-3.700439718141092
ECI1,-0.5063526660247899
TM7SF2,-0.632268215499513
RTN4IP1,3.321928094887362
KLHL42,-1.5849625007211563
PARN,-4.643856189774724
SSRP1,-0.19264507794239588
LBR,4.523561956057013
TNRC6C,-0.8930847960834881
INTS14,-0.9569312781081141
ARFRP1,-0.5639008851933265
BAG5,2.584962500721156
EPB41,0.12048754673433361
HIBADH,-0.8881071199291029
RBM17,-1.15200309344505
APP,-1.1750867065580912
ZFPL1,-0.2392662399008441
BCCIP,-1.7004397181410922
NCEH1,0.0
TTYH3,-0.9219974879987268
AARS1,-1.013279338050017
RAB36,2.0
CRABP2,-1.0727563424353141
PHB2,-0.751074403587372
SNRPA1,-0.5976735524707101
AKR1C1,-0.1431946358277907
RPL34,-0.7004397181410921
KLC1,-0.8911059530978963
NDUFS2,-0.003602236680195538
MIA2,0.0
AKT3,-0.8285195320556463
MBD1,0.49476469174957804
ILK,-1.7500217469916524
PFN2,-0.8361570449356197
MAP2K2,-0.8764253148814676
TTC9,-0.3219280948873623
NPC1,-2.321928094887362
LPCAT4,2.0
YKT6,-1.3164736647952544
LNPK,-0.6599245584023782
GABARAP,2.321928094887362
VDAC2,-0.6185490235789921
SNRPD3,-0.8372704999618917
PML,0.1650592462704962
ASPH,0.056583528366367514
VAT1,-0.6075449089124478
AMPD2,-1.2801079191927354
SUGP2,-0.2278059175228123
PDIA4,-0.7769450321348517
TCEAL4,-1.3219280948873622
TUBB8,-0.7781963670344043
CE027,-1.0
WDR7,-0.19930880822340666
CALU,-0.6045913074700886
RPL26,-0.5906897612831974
CCT7,-0.8116908484589093
CCDC80,-1.3219280948873622
PRKACG,-1.0489096004809464
TENM2,0.0
A0A6Q8PHG4,-0.903138460747411
CALM1,0.6400038642791182
KCNS1,-1.5849625007211563
PRPF40A,-0.5104155473561023
ZNF516,2.0
ATP5F1C,-0.6910497591108477
HEXA,-0.5382838281681489
RAB9B,-2.2016338611696504
AGPAT3,3.807354922057604
PAFAH1B2,-1.1214635124856673
ARMT1,3.169925001442312
DCAF8,0.48542682717024166
A0A804HJA5,-1.5849625007211563
P3H1,-1.0
PPP5C,-0.7871513513344228
SLC25A18,-0.7224660244710911
H0YEH7,1.0
PSPC1,-0.9210695307782804
SFXN3,-0.8409999606239659
TAOK1,0.38702312310924725
EEF1A1,-1.0665051639600014
MOB2,-1.222392421336448
S100A11,-0.4150374992788438
CRACD,1.1926450779423958
RICTOR,3.321928094887362
TTR,2.321928094887362
DIPK2A,1.0874628412503393
THSD4,-3.584962500721156
UQCRB,-0.25565487546819626
NLGN3,4.087462841250339
PHTF2,-0.7725895038969276
ACAD9,0.8001305952896915
PRNP,-0.7369655941662062
TRAPPC4,-4.857980995127572
SYP,-0.5360529002402097
TRIP12,-0.25424128737578783
HSPA9,-0.8319832513700465
AIMP2,-0.06558834162757671
ATP1A2,-0.475627478993311
ETFA,-0.8906988837501386
STAT3,-1.1758498353994178
TECR,-0.3433017456799294
WASHC1,-2.0
MAPK8,0.3119440063147403
PRSS1,-2.471305718925589
DDX21,-1.1147962190401028
ANXA11,-0.7842713089445628
NUDT16L1,0.8531586116707288
KRT16,-0.7234823648025842
SDR39U1,-0.5956097449206648
FBXL8,-1.0
A0A1W2PS85,2.0
NUCB2,2.3923174227787602
SDHB,0.5286942810744111
GSTM1,-0.5563933485243852
PRKAG1,-0.4013625623817673
ATP6V1D,-0.41666858485777214
GNA13,-0.6259342817774622
NDUFA11,3.169925001442312
H2BFM,-1.15200309344505
HERC1,-0.6780719051126377
E7EN51,-1.0
GGPS1,-1.0759488532332986
YIF1A,-1.6520766965796931
CXADR,-0.1797060222348978
STX5,-0.19264507794239588
GPHN,-0.7906534650601945
MRPL41,2.0
GDI1,-0.8828116771501099
A0AAG2UY11,2.807354922057604
FABP5,-1.2051144299046124
VPS26C,-0.8667334691365359
LDHA,-1.020698992667836
PYCR2,-0.8413022539809418
ZMIZ1,-1.222392421336448
CBX1,-0.6692787866546315
KRT9,-1.5006935838235522
ABHD6,0.765534746362977
SYNP2,1.584962500721156
UBE4B,-3.807354922057604
XPO4,-0.7369655941662062
SCOC,2.807354922057604
UGGT1,-0.6455313770387026
CEP170,-1.125530882083859
A0A8I5KRW4,3.169925001442312
COLGALT1,-0.9098021910284219
NBEA,-0.3791349522938387
DNM3,-0.9014803914764056
NDUFS3,-0.1728365968622156
CS,-0.43599711791449
K7EMT4,2.321928094887362
SH2B1,-2.321928094887362
LAMA5,-3.4594316186372973
TMED8,2.584962500721156
HBS1L,-1.215728691055437
ATRIP,-0.8129144473995048
RPL13AP3,-1.043068721891886
RPS15,-0.30666133823405195
ATP6V0A1,-0.7306457489538031
A0A0G2JRP9,-1.0
AFM,-4.754887502163468
B4DLN1,0.0418201756946269
RAB15,-0.7292506290382008
PDCD5,-0.7045441164738286
CLASP1,-0.5083412191182437
RAB3GAP2,-1.438509633397354
CPEB3,-0.5849625007211563
FADS1,-4.954196310386875
NIT2,-0.37550913509220635
SRPK2,0.3016556998611012
FDXR,-0.7660096555813618
PPIL4,-3.4594316186372973
MPG,-0.2895066171949848
CSNK1D,-0.1443899093351748
PRSS23,-1.050626073069968
CYTH3,2.807354922057604
EMC1,-0.516714199748884
VIM,-0.5467924274824707
GDAP2,3.321928094887362
KRT5,-1.145677455195635
RBM42,0.19930880822340666
HSD17B8,-0.3959286763311392
SMAP1,-0.17687776208407935
KIF3A,-0.36257007938470825
PTGDS,-1.3219280948873622
USP7,-0.5103731843004726
PNN,-0.7914133781885827
CDIPT,-1.155278225477911
PSPH,-1.5118990385314328
GSDME,2.321928094887362
RAB31,-1.106915203916512
H2BC15,-0.7959642529031715
EPHB4,-0.7369655941662062
SHMT2,-0.9963669206665616
KRT77,-0.4150374992788438
DDAH1,-0.6903155008673849
H3BRB8,-0.8073549220576042
EMD,-0.9385994553358568
CCT4,-0.8990177518372292
HKDC1,-0.6520766965796931
TOR1AIP2,-1.0
EEA1,-1.2479275134435857
MYL12A,-0.40599235967583674
RHOA,-0.6466015665135421
SDSL,-0.9733648734965334
BRD3,-2.807354922057604
CPOX,-0.6880559936852597
A0A8V8TP90,2.584962500721156
SIN3A,2.0
RPL28,-0.9159357352115255
LRRC20,-3.4594316186372973
FAM114A2,-1.267480310864986
TNFRSF10B,-1.4594316186372973
ARPC3,-0.4334160285936985
IGSF3,-0.3428877135230085
TXNL1,-0.4370638056088427
COTL1,-0.615336149764675
RPS29,-0.43609911480667357
SEPTIN10,-1.4349370567165487
A0A0A0MRA3,-4.459431618637297
H0Y9Y3,1.584962500721156
RRP8,-0.9682911402726619
FERRY3,2.0
HINT3,-0.5004289905094885
POU5F1,3.4594316186372973
XPOT,-0.9615258521853643
HNRNPK,-0.7033120967227061
SERPINH1,-0.5362326705231446
MYLK,-6.247927513443585
H3BMQ0,-1.5849625007211563
PDK1,-1.2605275502232192
PCLO,2.584962500721156
EIF4EBP2,-1.5849625007211563
INPP4A,-0.31602749344767805
LYPLA1,-1.1977081579558504
MMUT,-1.9004643264490857
DYNC1LI2,-0.7527485914071339
AATF,-0.7369655941662062
RPS17,-0.8629990698941967
PXMP2,2.807354922057604
A0A7I2YQA0,-1.0
ATP2C1,-0.3785116232537297
CREG1,-2.321928094887362
AK4P3,-0.8974302663594522
KRT2,-0.7715837910357821
NAPG,-0.7004397181410921
ONECUT3,-2.807354922057604
PDK3,-1.5849625007211563
SMARCC1,-0.16349873228287934
ZNG1E,-4.700439718141092
RABAC1,0.9569312781081141
CIRBP,0.9624365870435168
RPL8,-0.9191085476832536
F8A1,2.0
GEMIN5,-0.5849625007211563
P3H3,1.584962500721156
PSMA2,-0.7302620538701293
CROCC,-0.8667334691365359
DNAAF5,0.5025003405291834
UBXN7,0.16046467219324612
A0A1B0GVF1,0.32192809488736235
MOES,1.584962500721156
ANP32B,0.07662128160291239
SERINC1,1.0
A0A8I5KPS7,1.0
ACTR3,-0.488499661219865
EPM2AIP1,-0.5006935838235523
EIF2B4,-0.06817150264157922
NDUFB5,-1.137503523749935
ADISSP,-1.222392421336448
HSP90AA4P,-0.6854352935261241
LRRCC1,-1.0
CRIP2,-0.2849769587144708
RPL10,-0.6945087949233113
DLG4,-0.9652345818393234
MAP2K1,-1.108987148895486
EIF4B,-0.7500217469916525
MDC1,-0.24100809950379493
GNAI2,-0.6186456269774447
E5RG91,4.0
EXOC7,-0.34103691783506696
CENPV,-1.070389327891398
ANKRD28,-3.9068905956085187
SPATA20,1.584962500721156
GOLT1B,-1.0544477840223765
M0QYV0,-0.5305147166987798
TPMT,-2.0
MAPK9,0.30633123983634386
LIN7A,-1.0443941193584534
UQCR10,3.0
RPL18A,-0.8880315683572026
PTPRS,-1.0135465318379477
WDR37,-0.3519546621397746
BTBD17,-0.04629365227393495
TMED10,-0.6849582906978775
CIAO2B,-0.3219280948873623
CLVS1,-2.0
P4HA2,-0.4150374992788438
CTPS2,-1.2085866218114174
LRCH1,0.41503749927884376
NCK1,-4.392317422778761
DENR,-1.0780025120012733
BYSL,2.584962500721156
PSMD6,-0.30415339315938633
CLTCL1,-0.9251028175342259
RNF123,-0.10893437155316406
FNBP1L,-1.0
HEXB,-0.5542828826317294
ABHD11,-1.8259706002249512
A0A994J420,-0.5849625007211563
A0A1W2PRI1,3.0
PYCR1,-1.2066787733751572
MED14,1.584962500721156
F8W1U5,-1.7369655941662063
MICU2,1.584962500721156
SLC35F1,2.0
PTGR3,2.321928094887362
CTNNA2,-0.6284017619860536
PCYT1A,-1.027480736422107
UBE2M,-1.0204641025597156
M0QX72,-0.19264507794239588
STX18,-1.3219280948873622
ATL2,-0.1500254440046075
LARS1,-1.0439312915898067
RBMXL3,2.321928094887362
ARVCF,-0.8271634031377845
GGCT,-0.6438561897747247
CPEB4,-0.8249132934419087
CNN3,-0.8285195320556463
TRIM36,-0.9434164716336325
GFPT2,-1.0
TYMP,-4.0
PIPOX,-1.0
ZRANB2,-0.3219280948873623
UBASH3B,-1.8744691179161412
ARHGAP5,3.321928094887362
THUMPD1,-0.33703498727757075
MVK,-0.6471189767837257
SMN1,-2.584962500721156
DECR2,4.754887502163468
ONECUT2,-3.4594316186372973
HNRNPD,-0.7589418216985923
AP2A1,-0.3823007128668441
RGPD8,-0.2370391973008493
MEX3C,-0.3785116232537297
NUP54,1.2064508774674263
DHRS7B,-0.061400544664143256
EXOSC1,-1.070389327891398
A0A087WZB1,-0.3561438102252753
ALG5,-6.285402218862249
CPSF2,-0.9652345818393234
DDX6,-0.523561956057013
SNIP1,2.0
F5H423,0.032789935117669415
TPBG,-0.07853340254668956
KDM4B,4.321928094887363
MCMBP,-2.584962500721156
CIAO1,-0.6374299206152917
NUDT16,-0.22239242133644802
PPP1CA,-0.6523754221301732
OLFM2,3.700439718141092
RMDN1,-0.9434164716336325
ATP6AP1,-0.7533600324168749
SMARCD3,-0.18442457113742744
A0A804HKC0,-1.5849625007211563
CD63,-3.1699250014423126
FSD1L,-0.225559700415131
TMPSD,-2.321928094887362
ATP6V1A,-0.5966810365953706
YBX2,-0.4150374992788438
METRNL,-1.0
SMARCC2,-0.5986374376182328
SHTN1,-1.1488633859144828
LAMTOR3,0.45943161863729726
NAA10,-0.5994620704162712
HS3SB,2.0
MAPK8IP3,-0.7174127967448057
UBA5,-0.42223300068304764
SYNJ1,-0.6453351187006379
IDH3B,-0.590479505688722
ARL1,-1.4203317989483568
CBWD5,-2.584962500721156
NDUFAF3,0.0
ELAC2,0.9510903995190536
PRPF38B,-2.584962500721156
CLIC1,-0.9493739269300319
DDX24,-0.9402937538757323
ARRB2,3.700439718141092
HADHB,-0.24808406436782243
TCEAL3,-0.16992500144231243
DNAJA2,-0.4013625623817673
NAPRT,-2.232660756790275
RAB5B,-0.7901304123051093
RALB,-0.940702816316228
STAG1,3.169925001442312
SLC4A7,-1.4515090559439903
TOM1L2,-0.6629650127224294
UBTF,0.5501970825604795
GM2A,0.5025003405291834
EIF3J,-0.6938968722743203
GRSF1,-0.8105222011362871
QTRT1,-0.0687127500840142
GPRIN1,-1.222392421336448
FAR1,-0.19967234483636445
PEX14,0.41503749927884376
ANKMY2,-1.1219905243786104
PRCP,-0.3843809133760363
DLD,-0.17231554886730652
RPA1,-0.31917748387132766
PPP6R3,0.5145731728297582
TUBAL3,-0.8043356777588104
NUDT14,-0.5849625007211563
GORASP1,-0.8786937037778664
NDUFA4,2.700439718141092
A0A7P0Z4R3,-1.5849625007211563
COL7A1,-4.087462841250339
CUL2,-1.1559181434484331
ATIC,-0.9084164498394787
MGAT2,-3.1699250014423126
GADD45GIP1,2.0
RNASEK,-0.19264507794239588
AKAP6,-5.0
SFPQ,-0.765534746362977
CCT8,-0.7766217945179964
NOMO1,-0.07528812730423712
SEPHS1,-0.8014543206179199
SCAF8,3.321928094887362
DENND4C,-2.584962500721156
LUC7L3,-0.40389694167364343
NELFE,-2.0
RARS1,-0.6328221394997479
APOL2,-2.321928094887362
TAB1,-0.34792330342030686
A0A0U1RRH7,-0.7951802081115018
F8WDW2,1.0
EIF3A,-0.6918777046376681
RNF40,-0.5305147166987798
NLGN2,2.584962500721156
THRAP3,-0.5790132343899698
PGM3,-1.0774721679005725
TSC22D1,-0.4150374992788438
PEX16,2.321928094887362
SRSF7,-1.0904152952222184
ARF1,0.18601198560994894
GCAT,-2.584962500721156
ANXA3,-1.7162070339994087
EXOG,0.5849625007211562
PDXDC1,-1.7472339296200334
EEFSEC,1.3625700793847084
RABL6,-0.6966078565500653
H2BC12,-0.7912596792547677
FRMD6,1.0
POU3F4,2.584962500721156
ANKFY1,-0.42626475470209796
RAB27B,-2.321928094887362
ANKS1A,3.700439718141092
TRH,-0.8129144473995048
MRPL4,-0.24511249783653147
VAC14,0.20435849850618631
MTCH2,-1.1823767424885687
NME1,-0.5195750495820873
DYNLT1,-0.6706923747470401
CETN1,2.807354922057604
HECTD4,-0.3439544012173613
CTBS,-0.4594316186372972
H7BXZ5,-1.0
APIP,-1.5849625007211563
KIF21A,-0.911943823334804
STK38L,0.18057224564182084
TMED3,-0.6780719051126377
A0A6Q8PH23,-0.7369655941662062
CLCN3,-4.954196310386875
RELCH,-1.2175914350726267
HEATR3,3.169925001442312
ARIH1,-0.6520766965796931
EIF4H,-0.45169596985769195
FKBP3,-0.9307373375628862
CNTNAP2,1.584962500721156
OXSR1,-0.5516424275211298
GNG3,1.0
A0A8I5KZ64,1.584962500721156
A0A0C4DG82,-2.0
OTX2,3.169925001442312
IFIT5,1.4329594072761063
CHD1,-0.14684138832927113
SLC6A8,1.584962500721156
H2AC14,-0.7879125870552907
RPL3L,-0.4066252594626437
TRIM24,-0.22239242133644802
TMSB10,-0.6780719051126377
NIFK,-0.9004643264490856
SMARCD2,-0.3561438102252753
MARCKSL1,-0.4854268271702417
SF3B3,-0.35219093360470893
RBFOX3,4.0
PIP4K2C,-1.7548875021634687
NUDCD3,-3.4594316186372973
PNPLA4,0.15200309344505006
TGFBRAP1,-0.1069152039165119
F8WF07,1.0
VPS26B,-0.5849625007211563
ALDH3B1,2.584962500721156
CADPS2,-1.1332665308634642
RMDN3,-0.9587773372734871
CRISPLD1,-4.0
H3Y2,-1.0
MTMR2,-0.7500217469916525
TBCA,-0.7546342422592127
DERA,-0.9434164716336325
HNRNPU,-0.8747530094537838
SLC4A4,0.0
CNTN2,-0.6332176693283773
PRPF8,-0.3112793097166008
CDK5RAP3,-0.9493739269300319
UBP13,-1.5849625007211563
PDE3A,-2.0
PNPLA8,-0.3499424710569589
LPL,-1.5849625007211563
ATP5F1D,-0.6100534816839867
USP8,-0.2630344058337938
LENG8,1.584962500721156
SNTB2,-4.0
GPX1,-0.9906419453017657
HSD17B12,-0.617854382278531
HEATR1,3.9068905956085187
PALS2,-1.4818690077570527
LRRC59,-1.0140751852117227
SPG7,5.459431618637297
PDIA6,-0.8065710616520728
PRPSAP1,-0.7570232465074596
PAK6,2.807354922057604
SCAF4,2.584962500721156
ICAM5,-1.2966170063581748
ELN,-1.5849625007211563
SCCPDH,-0.7517409468466044
NOL6,-0.7369655941662062
AGO3,-0.43171624042547413
TIF1A,1.0
EHMT2,-0.575114714764809
NIPBL,3.4594316186372973
SNRPD1,-0.561311232656511
HTRA2,-1.2121532368316097
MTCL1,-0.670935723831009
MPP2,0.10415723129129205
KATNB1,-1.5849625007211563
HSP90AB1,-0.7753061152636858
FDPS,-0.44107536018036714
PIP4P2,-0.9004643264490856
ZNF316,-0.2630344058337938
F184A,1.584962500721156
PPIA,-0.7578275786668082
IRF2BPL,-0.9259994185562233
XPO7,-0.611146432524811
SIAE,-1.1699250014423124
A0A8V8TKR9,1.584962500721156
NDUFAB1,5.044394119358453
TIAL1,-1.197939377611909
F11R,-2.0
RANBP10,-2.584962500721156
ARHG1,2.584962500721156
MFSD10,-1.7162070339994087
STARD3NL,-3.700439718141092
PRMT9,1.584962500721156
E7EU13,4.0
FAM20B,-0.5305147166987798
AGO1,-0.536666943680375
NKIRAS1,-0.4854268271702417
PARK7,-0.6034194054287172
MMAB,-1.5849625007211563
SDHAF2,-0.9434164716336325
MYMX,-0.9117728169882646
STUB1,-0.6674246609131291
GPD2,-0.5703157247567548
CD9,-0.8322725542619335
FRMD4B,3.584962500721156
SALL2,3.700439718141092
HPGD,-1.0
TMEM11,-0.29545588352617136
COX6B1,-0.6951454184715791
SNX9,0.5334322000810742
PSAP,-0.31520223169904904
MLLT11,1.0
PPM1G,-0.710493382805015
RPL9,-0.6206745974405592
OPA3,-3.4594316186372973
ITGB1,-0.6222267688331331
IRGQ,-0.7041097660141611
BPGM,-0.9510903995190535
SEC14L2,2.321928094887362
PTPN12,2.584962500721156
H2AZ2,-0.6872305520602061
J3QS33,-1.0
F8WBT0,4.0
PSMD9,-1.2064508774674263
TIMP1,-2.0
CKMT2,-2.807354922057604
MAP2K3,2.0
ZYX,-4.0
ATP6V0D1,-0.28403148712883375
EXOSC2,-0.5101947323191839
AGAP3,-0.5379650211839868
E5RI56,-0.18057224564182092
IGF2R,-2.068171502641579
NUDT10,-0.14684138832927113
RPS19,-0.21021770739034562
ETFDH,-1.1154772174199359
SNAP91,0.2773186318400415
BTF3,-0.8249132934419087
BBS1,2.0
MFF,-0.13124453327825267
USP39,0.4780472968046442
PLCG1,-1.4313393116079443
MTCL3,-0.7241557871148996
SLC9B2,-1.3388019134517586
RHEB,-0.6267826764157831
OTUD6B,-0.24100809950379493
TSG101,-0.20645087746742632
IL1R2,3.9068905956085187
FAM98A,-0.6520766965796931
PLCD1,-1.3672089741882287
DERL2,-0.6520766965796931
RGPD2,-0.3219280948873623
METTL13,2.0
GFUS,-0.7570232465074596
LIPA,1.765534746362977
QARS1,-0.5741325675204046
WDR3,-2.0
CELF4,4.857980995127572
ACOT9,0.920565532505595
MEIS1,4.857980995127572
A0A804HKJ7,-1.0
FCSK,-0.07943446749440497
EIF3C,-0.09515723304034009
CKB,-0.8133390062065751
TMPO,-0.14597930581727997
RAB2B,-0.647503966789869
EIF1AY,-1.2801079191927354
RPL18,-0.9247807545044079
CASK,-1.190382026433827
SYNGR3,0.0
PPCS,-1.7004397181410922
ERCC4,-2.807354922057604
A0A087X1W5,1.0
GEMIN4,-0.2360673582335244
PSMA7,-0.8360242648888739
DHX36,-0.6040713236688607
CAMK2A,-0.42724575608171256
RAP2A,-0.17687776208407935
CNOT11,2.807354922057604
G8JLG8,1.584962500721156
DCTN6,-1.2479275134435857
CCDC22,-0.4150374992788438
GSTM3,0.05246741989413548
ALDH3A1,4.643856189774724
MAP3K7,-1.3439544012173614
SFRP4,-3.584962500721156
CHCHD2,-1.5849625007211563
GTF3C5,1.1926450779423958
ACP1,-0.7840781900043253
MRPS21,-2.0
PDP1,-0.1069152039165119
EIF3F,-1.427306336612108
TARDBP,-0.5547196881964397
TMLHE,-1.0
KDM1B,-1.765534746362977
PHB1,-0.6617592499770323
A0A2R8Y692,-1.5849625007211563
LACTB,-1.0395283641866373
TAPBP,3.700439718141092
PIP4P1,-1.5145731728297582
PREPL,-0.4854268271702417
CAT,-0.5226782224668136
UGDH,-1.0804899178603677
STK32C,2.321928094887362
SAR1A,-0.4049031221451306
WDR5,0.3410369178350669
A0A804HJW3,-1.5849625007211563
PDPR,-0.8171359428501895
H0YAU6,1.584962500721156
TRIM27,-0.7004397181410921
SSR4,-0.5181309922429473
RPLP0P6,-0.52572329734648
PCYOX1L,-0.7369655941662062
EHD4,-1.765534746362977
HERC2,-3.4594316186372973
A0A2R8Y6C9,-1.5849625007211563
LSM1,-1.2801079191927354
KIFBP,-0.6057210608879536
DCUN1D1,0.14438990933517493
A0A140T9G8,1.584962500721156
AKR1C3,-0.2995602818589078
UBLCP1,-0.20645087746742632
A0A8I5KZC4,2.807354922057604
RGPD5,-0.2995602818589078
CHPF,0.36257007938470837
USP4,-0.6731896837328915
HMGA1,-0.9037846847406971
MSTO1,-2.0
EXOC8,-1.1312445332782526
RPS13,-1.011315313227834
E7EW28,0.5849625007211562
FARP1,-0.41656496902543755
TOMM5,-0.2141248053528475
NCAN,-0.7369655941662062
SRGAP1,-0.30610312772567977
RNF114,-2.9385994553358565
CTDP1,0.3923174227787603
SARDH,2.321928094887362
PAF1,1.1926450779423958
NPEPPSL1,-0.9868246112522668
C9IYR8,2.584962500721156
WWC3,-2.321928094887362
TSNARE1,2.321928094887362
GSTM4,-0.6780719051126377
YWHAQ,-0.6136628129744645
A0A087WTU9,-1.5849625007211563
PLXNB2,0.8667334691365358
MALT1,1.584962500721156
ELOB,-0.7868908194978886
PAK1,-0.8560182658099694
TMEM33,-0.1604646721932461
MRPS12,-3.807354922057604
ATP8A2,-4.700439718141092
ZSCAN18,-5.169925001442312
WASHC4,-0.3785116232537297
PPP1R8,-0.24100809950379493
EFTUD2,-0.22764667438646624
CADM3,-0.45685767497347096
CD44,-6.599912842187128
CCDC51,0.0
H7C0C1,-0.765534746362977
SFRP2,1.0
CPNE3,-0.0955776599822311
EPHB3,-1.3536369546147005
ZFYVE1,-2.807354922057604
AGAP5,-0.7567288489876361
COX5A,-0.2545728270855977
CSNK1E,-0.26678654069490126
SF1,-0.8006911917765933
ALB,-0.39762274394571445
WASH3P,-2.0
PPOX,-0.5043048373759312
PKM,-0.6964960349646352
RENBP,-1.3219280948873622
GPX4,-0.7139489414412342
GTF3C2,2.807354922057604
BRAF,-1.1844245711374275
NOLC1,0.0
ABC3G,-0.5849625007211563
MSH2,-0.026334147813462452
EIF3M,0.0
CHD9,3.4594316186372973
BSCL2,-0.8009665940950565
EIF2S1,-0.8465255193382818
PPP2R5C,0.41226041460827006
SLC25A3,-0.6595651548052759
CYRIA,-0.17687776208407935
TERF2,-0.4947646917495779
CYB5R3,-0.613576220531668
NUDT12,-0.8073549220576042
PPP6C,-0.8797057662822882
PON2,-0.10612835086134326
IGBP1,1.584962500721156
TOMM6,-0.3785116232537297
PACSIN2,-1.0494686762642997
X6RC15,1.0
RIC8A,-0.8539217405120554
TMX1,-0.8531586116707288
ECI2,-0.7818198299504666
MANF,-0.8883546441710909
ACIN1,-0.4876961080799447
A0A804HI83,-1.0
H7C2K6,1.0
CSTF2,-0.5323478745577344
BANF1,-0.6852674065168417
CAPZB,-0.43104981726747477
TMEM192,-0.3219280948873623
ARFGAP3,-1.0
DDX54,-0.7369655941662062
PEX1,-3.1699250014423126
RNGTT,-0.4150374992788438
WDR44,0.20645087746742624
TMED2,0.38702312310924725
HIP1R,-1.15754127698648
PCIF1,-0.6629650127224294
UBE2G2,1.0
TEX10,0.36257007938470837
ACO2,-0.5418937788292703
FBXL20,-0.19930880822340666
MACF1,-0.2822104627383822
DCAF16,-1.0
MEX3D,0.22239242133644802
MXRA7,1.584962500721156
NEK9,-1.226275855823676
PIP5K1C,-0.12029423371771177
ARF6,0.48542682717024166
GCHFR,-2.321928094887362
NRAS,-0.7198920808072649
UNC13C,2.321928094887362
